127.0.0.1 - - [24/Jan/2023:13:33:34 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:41:15 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:41:15 +0530] "GET /project_3/img/UserRegistrationView.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:42:13 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 11352
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:42:13 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:42:13 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [24/Jan/2023:13:43:05 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 6913
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:01:24 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:01:24 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9555
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:01:24 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:11:40 +0530] "GET /project_3/ctl/MarksheetMeritListCtl HTTP/1.1" 200 15048
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:11:40 +0530] "GET /project_3/img/avatar-g92feff2a2_1920.webp HTTP/1.1" 404 938
0:0:0:0:0:0:0:1 - - [24/Jan/2023:14:11:47 +0530] "GET /project_3/ctl/JasperCtl HTTP/1.1" 200 3380
